"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-01-01,0.849505391060321,53325,1,1,1996.00170765027,1753,1996,1,-0.163100991733347,NA,NA,5.57317358657103,0.27636933453833,280.095185185859,20558.2207529168,91.8147000975772,46051.8974889173
"2",1996-01-02,1.755644474858,53326,1,2,1996.00443989071,1753,1996,2,0.562836011649589,NA,NA,4.91008755075022,0.322468061334349,146.62310058239,22240.9183470355,89.2683223782694,45813.2164748673
"3",1996-01-03,2.15208032401948,53327,1,3,1996.00717213115,1753,1996,3,0.766434966890829,NA,NA,4.75287133772583,0.342823648440964,126.215344160132,23468.4482765502,80.430899714243,42214.035936714
"4",1996-01-04,2.66178355865567,53328,1,4,1996.00990437158,1753,1996,4,0.978996408874502,NA,NA,4.59049968440789,0.363102904380427,105.866101465772,24346.8848131689,71.6334110719549,51959.6641459415
"5",1996-01-05,1.69901078212064,53329,1,5,1996.01263661202,1753,1996,5,0.530046188826598,NA,NA,4.95118032044173,0.319496575319259,152.238128306112,22347.7247325844,76.4782932668475,52300.6180927795
"6",1996-01-06,1.33089177932784,53330,1,6,1996.01536885246,1753,1996,6,0.285849228314556,NA,NA,5.15507288889863,0.297187623953615,183.919239110762,21148.6985331331,80.6014768584044,49761.3576451857
"7",1996-01-07,1.07604016200974,53331,1,7,1996.0181010929,1753,1996,7,0.0732877863308835,1.64642235315024,NA,5.35677348507299,0.285189272508591,229.913601655571,21375.037656608,87.3242197049915,50599.9595162504
"8",1996-01-08,0.991089622903707,53332,1,8,1996.02083333333,1753,1996,8,-0.0089503119060887,1.66664867198501,NA,5.43508153031445,0.280072784261771,247.711060015842,21211.5335955994,94.5279385262519,43951.9217978208
"9",1996-01-09,0.877822237428998,53333,1,9,1996.02356557377,1753,1996,9,-0.130311168910356,1.54124549520944,NA,5.54826179077004,0.272443230917364,273.545321956114,20746.7279905897,96.4975603192148,46694.4986374897
"10",1996-01-10,0.792871698322966,53334,1,10,1996.02629781421,1753,1996,10,-0.232093863220298,1.34707283439565,NA,5.64198986043632,0.265658928364493,294.96317851563,20206.1914236657,95.2622903729504,47171.3684984278
"11",1996-01-11,0.707921159216934,53335,1,11,1996.02903005464,1753,1996,11,-0.345422548527302,1.06794963447583,NA,5.74099294639477,0.260431085663585,326.880575184168,19993.4503813332,87.3104679955279,46708.9111087605
"12",1996-01-12,0.651287466479579,53336,1,12,1996.03176229508,1753,1996,12,-0.428804157466353,0.918274875098537,NA,5.81153362480909,0.25752314974085,354.810723621255,19965.6383558751,84.4945622666017,53893.6497306287
"13",1996-01-13,0.594653773742224,53337,1,13,1996.03449453552,1753,1996,13,-0.519775935672079,0.813098017157735,NA,5.88856071505702,0.254255535869535,385.280883238254,19794.9943729468,87.6038487686794,54148.0212777171
"14",1996-01-14,0.566336927373547,53338,1,14,1996.03722677596,1753,1996,14,-0.568566099841511,0.740283269352565,NA,5.92988666019554,0.251872980770665,401.558720450987,19648.8747561829,94.5983108965102,49510.448242294
"15",1996-01-15,0.53802008100487,53339,1,15,1996.03995901639,1753,1996,15,-0.619859394229062,0.675559049081303,NA,5.97336719101258,0.249322108657638,418.670805486992,19461.8851789667,102.408790911458,46170.2991554886
"16",1996-01-16,0.509703234636192,53340,1,16,1996.04269125683,1753,1996,16,-0.673926615499338,0.622970620110902,NA,6.01923449564606,0.246587609909167,436.707588997805,19231.8857886834,106.149129368717,45438.4222946439
"17",1996-01-17,35.6792264245335,53341,1,17,1996.04542349727,1753,1996,17,3.57456862655002,5.60673558099812,NA,3.2015967580074,0.407503445380059,28.0282601841395,86402.3018165842,86.4580584190713,44885.1259219383
"18",1996-01-18,139.318884133893,53342,1,18,1996.0481557377,1753,1996,18,4.93676543609085,25.4083017202375,NA,2.26871229270258,0.421034679489765,11.07660922411,133330.824324592,75.209409730849,47222.2866497359
"19",1996-01-19,237.012004105829,53343,1,19,1996.05088797814,1753,1996,19,5.46811079008802,59.1741183830018,NA,1.64380920728806,0.401793588735811,10.2007135088126,208888.550095659,76.5257841169192,49270.2416648463
"20",1996-01-20,116.382238575264,53344,1,20,1996.05362021858,1753,1996,20,4.75687993409478,75.7152019260763,NA,2.09501331474628,0.422497191068516,9.21267797857479,92637.396266651,82.7638274170336,41728.7034763897
"21",1996-01-21,22.6817939413106,53345,1,21,1996.05635245902,1753,1996,21,3.12156257367286,78.8745529280673,NA,3.47402875268569,0.4008934472821,35.2161088433743,69013.2548908956,91.4275330286277,38445.6909081412
"22",1996-01-22,12.374461863112,53346,1,22,1996.05908469945,1753,1996,22,2.51563482170009,80.565473182654,NA,3.75344820963524,0.397956531024146,46.8487359321186,50088.4902253734,97.2773738338396,37372.0178077284
"23",1996-01-23,11.581590164789,53347,1,23,1996.06181693989,1753,1996,23,2.4494167826473,82.147171315533,NA,3.79511407000202,0.39749190131977,48.7994143626557,48831.1042259518,95.0257282061841,40703.5261761742
"24",1996-01-24,42.475269553016,53348,1,24,1996.06454918033,1753,1996,24,3.7489220136948,83.1180346196019,NA,2.91603682539492,0.406139467563395,21.9510009615027,80557.1725937767,92.125149892892,46572.6633096649
"25",1996-01-25,53.5188396368002,53349,1,25,1996.06728142077,1753,1996,25,3.98003373465819,70.8608854057316,NA,2.62172868668388,0.410046461806308,15.7278830312268,72726.1675005234,93.5083555543274,43792.1348097475
"26",1996-01-26,16.9901078212064,53350,1,26,1996.0700136612,1753,1996,26,2.83263128182064,39.4291859364997,NA,3.62826832680542,0.399169072265709,41.0525484670639,60262.896221918,101.872017888452,40906.7841781905
"27",1996-01-27,7.07921159216934,53351,1,27,1996.07274590164,1753,1996,27,1.95716254446674,23.8144677960577,NA,4.10912778489725,0.396086295264672,67.0295236313842,40998.1980132475,107.895072549919,41655.0530537335
