"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-01-02,2.13387653593659,53326,1,2,1996.00443989071,1753,1996,1,0.75794029550604,NA,NA,3.94470548695545,0.19204157595905,52.73409275349,9722.42292993777,56.1865585350546,9204.96951662623
"2",1996-01-03,1.90127397046834,53327,1,3,1996.00717213115,1753,1996,2,0.642524172253289,NA,NA,4.0012548650424,0.190245839804471,55.754125199593,9158.73410778211,55.7150246875399,9371.92924479854
"3",1996-01-04,2.02263188347695,53328,1,4,1996.00990437158,1753,1996,3,0.704399575971376,NA,NA,3.97301909505904,0.191285012395554,54.2491503561505,9480.33168438688,55.079602841991,9530.59857578145
"4",1996-01-05,1.97206613695583,53329,1,5,1996.01263661202,1753,1996,4,0.679081793628111,NA,NA,3.98649783859385,0.190951575743349,54.9734617560978,9366.73652394173,55.9058256141372,9366.89249848326
"5",1996-01-06,1.9619529876516,53330,1,6,1996.01536885246,1753,1996,5,0.673940399414502,NA,NA,3.99032429198486,0.190936271208373,55.1820106303341,9354.05371763768,56.052731977099,9374.75929032804
"6",1996-01-07,1.89116081105095,53331,1,7,1996.0181010929,1753,1996,6,0.637190826277926,NA,NA,4.00929809062999,0.190456630046306,56.2046231625594,9183.627134633,57.0978843175272,9152.25275442524
"7",1996-01-08,1.84059506452983,53332,1,8,1996.02083333333,1753,1996,7,0.610088923972662,1.96050819858144,NA,4.02366295598579,0.190137532895336,56.9821182120962,9061.71887931603,57.4257629658696,9148.65697129788
"8",1996-01-09,1.91138711977256,53333,1,9,1996.02356557377,1753,1996,8,0.647829219191976,1.92872399627229,NA,4.0069422640876,0.190755717462372,56.0868875079763,9262.4043776439,57.5339868213393,9150.15934041703
"9",1996-01-10,1.90127397046834,53334,1,10,1996.02629781421,1753,1996,9,0.642524172253289,1.92872399627229,NA,4.01085841220966,0.190752686237632,56.302269683864,9248.77784115814,56.9979160808452,9217.3176551237
"10",1996-01-11,1.85070821383405,53335,1,11,1996.02903005464,1753,1996,10,0.615568384122684,1.90416347203759,NA,4.02516952362601,0.190456923585427,57.0797815256522,9127.12497235582,55.9215523196983,9492.77685023212
"11",1996-01-12,1.84059506452983,53336,1,12,1996.03176229508,1753,1996,11,0.610088923972662,1.88538189026245,NA,4.02917867515399,0.190463600593676,57.3018447291664,9112.56416037718,55.4732042104457,9561.86517835666
"12",1996-01-13,1.83048179386769,53337,1,13,1996.03449453552,1753,1996,12,0.604579207539993,1.86660029115046,NA,4.03320472642409,0.190472959450718,57.5252449143916,9097.82612670876,54.4782803274307,9991.4764179728
"13",1996-01-14,1.88104766174673,53338,1,14,1996.03722677596,1753,1996,13,0.631828888512885,1.86515555553557,NA,4.02148696661755,0.190905245910007,56.8945275567668,9246.64187751906,55.7550972262714,9764.6539871649
"14",1996-01-15,1.83048179386769,53339,1,15,1996.03995901639,1753,1996,14,0.604579207539993,1.86371080258384,NA,4.03596496228807,0.19063908839699,57.6856603377061,9123.19640773111,56.8049675546819,9474.19563784088
"15",1996-01-16,1.97206613695583,53340,1,16,1996.04269125683,1753,1996,15,0.679081793628111,1.87237923361002,NA,4.00150240905548,0.191635098861539,55.814681426774,9510.06901133247,57.4933224329793,9283.03631307636
"16",1996-01-17,6.98819300571548,53341,1,17,1996.04542349727,1753,1996,16,1.94422201148334,2.59908195293104,NA,3.32913955928398,0.189671894951332,28.4941389241541,17204.1876576281,56.1926534360914,9642.52437880079
"17",1996-01-18,5.2689560969101,53342,1,18,1996.0481557377,1753,1996,17,1.66183225885425,3.08740307908476,NA,3.51509576606064,0.203941645267677,34.3783402217366,15650.3202030405,56.665924085604,9537.59406426872
"18",1996-01-19,9.29399307982391,53343,1,19,1996.05088797814,1753,1996,18,2.22936828607718,4.15217422412677,NA,3.05966499839951,0.154084996130032,21.6892845677144,17416.517242637,57.4429949681652,9349.81985609822
"19",1996-01-20,5.54201138095317,53344,1,20,1996.05362021858,1753,1996,19,1.71235750002099,4.68239273656756,NA,3.48990899284059,0.202202618030263,33.4802902536041,16031.3601274349,58.8879900431054,9130.64861660595
"20",1996-01-21,3.61039784121425,53345,1,21,1996.05635245902,1753,1996,20,1.28381797159513,4.92944276220577,NA,3.71409495744242,0.20091224512569,41.9591967945562,13088.6836006593,59.8217703648654,8939.43457877071
"21",1996-01-22,2.82157143699771,53346,1,22,1996.05908469945,1753,1996,21,1.03729397690779,5.07102699693864,NA,3.83627628293086,0.196760666993966,47.3622978431669,11546.1596262117,59.8892466452767,8969.62817704769
"22",1996-01-23,2.75077939186814,53347,1,23,1996.06181693989,1753,1996,22,1.01188428674875,5.18227174764039,NA,3.84992853990403,0.196293659751564,48.0143589120915,11411.4449383898,58.5368173059431,9333.61397033288
"23",1996-01-24,4.66216662288545,53348,1,24,1996.06454918033,1753,1996,23,1.53948028061955,4.84998226437896,NA,3.58721798128227,0.201356852438816,36.9717581920738,14892.6381436061,57.3140245727114,9685.58295440265
"24",1996-01-25,4.16662156871777,53349,1,25,1996.06728142077,1753,1996,24,1.42710553207384,4.69250590320863,NA,3.64677037076776,0.201427736112073,39.1441447701798,14091.7395935614,57.2536647876718,9644.06131833246
"25",1996-01-26,2.9833820786943,53350,1,26,1996.0700136612,1753,1996,25,1.09305758271231,3.7909900459044,NA,3.81146879991411,0.196330638339403,46.1584990115076,11898.0091063031,58.8580531877787,9240.72557559713
"26",1996-01-27,4.35877164821388,53351,1,27,1996.07274590164,1753,1996,26,1.47219028560597,3.62195579837021,NA,3.62379105124434,0.19997012311348,38.2965096452733,14422.3839763805,59.0736316369362,9214.08414524696
