"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-01-02,24.4738465991239,53326,1,2,1996.00421220401,1753,1996,1,3.19760506163192,NA,NA,-3.25146407554614,0.398547090938108,0.0419356916000969,88.6747118327085,0.0657176940590195,768.377313130896
"2",1996-01-03,24.2715826017234,53327,1,3,1996.00694444444,1753,1996,2,3.18930622575938,NA,NA,-3.25564517476955,0.398450348085951,0.0417537154043072,87.5602442042923,0.0681603413334519,899.506485825642
"3",1996-01-04,24.069318604323,53328,1,4,1996.00967668488,1753,1996,3,3.18093794247541,NA,NA,-3.2599086670242,0.398355376795195,0.0415683740142951,86.4451386443863,0.0668936025112676,736.655375538228
"4",1996-01-05,23.8670566295544,53329,1,5,1996.01240892532,1753,1996,4,3.17249912439215,NA,NA,-3.26388108581361,0.398450885791084,0.0414060296903328,85.3839407886497,0.0669263426749593,659.954464746899
"5",1996-01-06,23.664792632154,53330,1,6,1996.01514116576,1753,1996,5,3.16398840068107,NA,NA,-3.26771906243692,0.398647755095827,0.0412555335345499,84.3526350164735,0.0674329840869471,700.26388672618
"6",1996-01-07,23.4625306573854,53331,1,7,1996.01787340619,1753,1996,6,3.15540470856645,NA,NA,-3.27162087980588,0.398844243991927,0.0411029078377396,83.3222795256563,0.0661812758769571,671.545546373885
"7",1996-01-08,23.260266659985,53332,1,8,1996.02060564663,1753,1996,7,3.14674661134058,23.867056340607,NA,-3.27558749003932,0.399040345664503,0.0409481200638362,82.2929061810163,0.065736644778044,678.346659626404
"8",1996-01-09,23.0580026625845,53333,1,9,1996.02333788707,1753,1996,8,3.13801289628411,23.6647929211014,NA,-3.27961980211591,0.399236054127953,0.0407911395048874,81.2645743662907,0.0666658758162916,916.141183198147
"9",1996-01-10,22.855740687816,53334,1,10,1996.0260701275,1753,1996,9,3.12920231938879,23.4625297905432,NA,-3.28371874613772,0.399431363247395,0.04063193473241,80.2373440799428,0.0655894833774955,995.890263497772
"10",1996-01-11,22.7546086891157,53335,1,11,1996.02880236794,1753,1996,10,3.12476770462181,23.2747140883707,NA,-3.28670027567275,0.399643481659135,0.0405169058881817,79.6561636705319,0.0652651020354132,813.31707723991
"11",1996-01-12,22.6534766904155,53336,1,12,1996.03153460838,1753,1996,11,3.12031333641528,23.1013455256366,NA,-3.28971066649442,0.399855471447424,0.040400943793748,79.0751668466123,0.0659207315603369,728.396110834122
"12",1996-01-13,22.5523446917153,53337,1,13,1996.03426684882,1753,1996,12,3.11583903800306,22.9424243912882,NA,-3.29275012394392,0.400067331578491,0.0402840417285664,78.4943649767294,0.0675588875409293,697.204263257683
