"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY","yHat","SE","ConcHat"
"1",2001-04-19,14.4699084943941,2.6720712168082,55.8,55.8,1,55.8,55260,4,110,2001.29760273973,1816,2001,0.955603003010108,-0.294657259605228,4.35494265529574,0.161065320600282,78.8788928284806
"2",2001-05-17,3.66703160474372,1.29938250774409,73.3666666666667,73.3666666666667,1,73.3666666666667,55288,5,138,2001.37431506849,1817,2001,0.710143294303381,-0.704057172079045,4.80701266552948,0.271247161869699,126.950871995882
"3",2001-06-04,11.7231743966324,2.46156760042981,76,76,1,76,55306,6,156,2001.42363013699,1818,2001,0.461642573911897,-0.887066025700454,3.9739778504958,0.152876497343815,53.8209858255068
"4",2001-07-03,2.00200103826549,0.694147199507025,227,227,1,227,55335,7,185,2001.50308219178,1819,2001,-0.019364771626024,-0.999812485229041,4.23248998969667,0.253573935102168,71.13929525209
"5",2001-07-31,0.608812196926563,-0.496245438261885,85.6333333333333,85.6333333333333,1,85.6333333333333,55363,7,213,2001.57979452055,1819,2001,-0.480621903610736,-0.87692792507115,5.76133806141357,0.319289875552979,334.39103569829
"6",2001-08-14,0.351128894971599,-1.04660190078451,423,423,1,423,55377,8,227,2001.61815068493,1820,2001,-0.676030768997822,-0.736873394395681,5.31354944028437,0.484945312254247,228.40843735261
"7",2001-09-04,1.48380274971869,0.394608217931494,61.9333333333333,61.9333333333333,1,61.9333333333333,55398,9,248,2001.67568493151,1821,2001,-0.89295203873436,-0.450151814969294,4.80361885933479,0.443613126381314,134.560668234566
"8",2001-09-20,0.473457671284285,-0.747692765738947,330,330,1,330,55414,9,264,2001.71952054795,1821,2001,-0.981718310814826,-0.190339586557515,5.16777212358517,0.490767284582391,197.986409092834
"9",2001-10-01,1.18534318899283,0.170032343622351,81.8,81.8,1,81.8,55425,10,275,2001.74965753425,1822,2002,-0.999997684931369,-0.00215177412919737,4.70376345389117,0.500844196634261,125.109068961488
"10",2001-10-31,4.48822014943536,1.50145621992183,70.8333333333333,70.8333333333333,1,70.8333333333333,55455,10,305,2001.83184931507,1822,2002,-0.870649869642654,0.491903247083437,4.19461598193763,0.23304948798574,68.154147443535
"11",2001-11-14,2.26251602485732,0.816477479376727,82.4,82.4,1,82.4,55469,11,319,2001.87020547945,1823,2002,-0.728084224992443,0.685487681375205,4.67056819092704,0.308903520161778,111.97536405571
"12",2006-04-04,52.3295320893157,3.95756087880613,43.5666666666667,43.5666666666667,1,43.5666666666667,57071,4,95,2006.25650684931,1876,2006,0.999164376305083,-0.0408723515701464,3.81744701862702,0.218147372827655,46.5832556974157
"13",2006-05-02,3.66136823546998,1.29783691238231,63.7,63.7,1,63.7,57099,5,123,2006.33321917808,1877,2006,0.866383810284509,-0.499378707272242,4.36046368112248,0.202213935619392,79.910632699155
"14",2006-05-22,7.65121188881662,2.0348640521306,68.1666666666667,68.1666666666667,1,68.1666666666667,57119,5,143,2006.38801369863,1877,2006,0.646990334959744,-0.762498200960945,3.90168932664925,0.190102094930341,50.388286124417
"15",2006-06-13,1.84059501396403,0.610088896500135,72.8,72.8,1,72.8,57141,6,165,2006.44828767123,1878,2006,0.319231214183642,-0.947676860480848,4.36669773518778,0.233774741673017,80.9654928827782
"16",2006-07-13,41.597447315587,3.72803880277838,24.2666666666667,24.2666666666667,1,24.2666666666667,57171,7,195,2006.53047945205,1879,2006,-0.190339586555876,-0.981718310815143,2.98935185261125,0.216085918515364,20.3422176706982
"17",2006-08-16,2.48621911116987,0.910763127245569,62.8,62.8,1,62.8,57205,8,229,2006.62363013699,1880,2006,-0.700994523461066,-0.713166655191893,4.02828021195278,0.227913007436761,57.6420526142902
"18",2006-09-06,9.8032922128361,2.28271826934661,45.2666666666667,45.2666666666667,1,45.2666666666667,57226,9,250,2006.68116438356,1881,2006,-0.907917826963558,-0.419148207060188,3.522878938821,0.207674314580183,34.6204050404825
"19",2006-09-25,17.9245637513728,2.88617204874867,32.9,32.9,1,32.9,57245,9,269,2006.73321917808,1881,2006,-0.994446665614982,-0.105241765698058,3.41123977466667,0.198278432606126,30.9043497648308
