"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-01-01,0.849505391060321,53325,1,1,1996.00147996357,1753,1996,1,-0.163100991733347,NA,NA,-1.48943313835241,0.389531804203853,0.263297438112109,19.3253120463117,0.0864305238758711,163.935736593192
"2",1996-01-02,1.755644474858,53326,1,2,1996.00421220401,1753,1996,2,0.562836011649589,NA,NA,-2.67503024042041,0.378114120328093,0.0786169747692444,11.9252267179495,0.0721446662740719,79.1231786604228
"3",1996-01-03,2.15208032401948,53327,1,3,1996.00694444444,1753,1996,3,0.766434966890829,NA,NA,-2.92111900702176,0.368684502786887,0.0614001901455984,11.4167353913335,0.0631864543747761,60.9502337766831
"4",1996-01-04,2.66178355865567,53328,1,4,1996.00967668488,1753,1996,4,0.978996408874502,NA,NA,-3.14656458992573,0.360038776616116,0.0459181285268546,10.5601639297265,0.0620369090614799,100.296961062487
"5",1996-01-05,1.69901078212064,53329,1,5,1996.01240892532,1753,1996,5,0.530046188826598,NA,NA,-2.67331844992034,0.385083478503426,0.0785563399836001,11.5316411301566,0.0656365183276435,133.746709411774
"6",1996-01-06,1.33089177932784,53330,1,6,1996.01514116576,1753,1996,6,0.285849228314556,NA,NA,-2.38581106647876,0.397717778461753,0.107029350336052,12.3072032887819,0.071808191108591,202.926691163739
"7",1996-01-07,1.07604016200974,53331,1,7,1996.01787340619,1753,1996,7,0.0732877863308835,1.64642235315024,NA,-2.04329265651921,0.400578215435502,0.165224472043043,15.3608976862706,0.0735697421961139,173.154699057843
"8",1996-01-08,0.991089622903707,53332,1,8,1996.02060564663,1753,1996,8,-0.0089503119060887,1.66664867198501,NA,-1.92694899464773,0.402945175600536,0.184364017093102,15.7871172249633,0.0710896425871906,111.084021073062
"9",1996-01-09,0.877822237428998,53333,1,9,1996.02333788707,1753,1996,9,-0.130311168910356,1.54124549520944,NA,-1.74940052149755,0.405639053268698,0.212580441180139,16.1229172472979,0.0758833156834186,189.961026681839
"10",1996-01-10,0.792871698322966,53334,1,10,1996.0260701275,1753,1996,10,-0.232093863220298,1.34707283439565,NA,-1.60865238598457,0.408334200718398,0.233812985664134,16.0171515964931,0.0702217833041406,101.399005816858
"11",1996-01-11,0.707921159216934,53335,1,11,1996.02880236794,1753,1996,11,-0.345422548527302,1.06794963447583,NA,-1.54692714233653,0.40853423783726,0.242368038243638,14.8242927678253,0.0612921864873098,49.7674735569667
"12",1996-01-12,0.651287466479579,53336,1,12,1996.03153460838,1753,1996,12,-0.428804157466353,0.918274875098537,NA,-1.55942336512467,0.407744267362473,0.239256695731196,13.4632702541704,0.064287260536587,135.386850343903
