"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY","yHat","SE","ConcHat"
"1",2006-04-26,3.65287318155938,1.29551403096617,0.021,0.021,1,0.021,57093,4,117,2006.31655251142,1876,2006,0.913836957980321,-0.406081290173869,-4.60765725885978,0.504203289412484,0.0113272179611126
"2",2006-06-20,2.55984291172843,0.939945894002629,0.039,0.039,1,0.039,57148,6,172,2006.46723744292,1878,2006,0.204402437434272,-0.978886941158645,-4.22889626735916,0.431305756867167,0.015988525993504
"3",2006-08-24,1.91138712988572,0.647829224482982,0.015,0.015,1,0.015,57213,8,237,2006.6453196347,1880,2006,-0.791384334045442,-0.611318931350447,-3.80739502336285,0.401189813648629,0.0240668864366803
"4",2006-10-02,2.16623874720382,0.772992367436988,0.022,0.022,1,0.022,57252,10,276,2006.75216894977,1882,2007,-0.999907141426193,0.0136274915116448,-3.97275690015248,0.360403685888808,0.0200844078912692
"5",2007-04-02,6.51287466479579,1.87378093552769,0.01,0.01,1,0.01,57434,4,93,2007.25079908676,1888,2007,0.999987395759069,-0.00502078908101256,-4.27942903987302,0.61163295227608,0.0166994147394068
"6",2007-06-11,1.52061464999797,0.419114628119317,0.014,0.014,1,0.014,57504,6,163,2007.44257990868,1890,2007,0.35300513055668,-0.935621385925237,-3.86506689096074,0.447424596468225,0.0231682492097967
"7",2007-08-14,1.17514912430011,0.16139505384115,0.028,0.028,1,0.028,57568,8,227,2007.61792237443,1892,2007,-0.674973016224586,-0.737842413641751,-3.7878326967707,0.38320901748547,0.0243698608505099
"8",2007-10-10,1.4045155798864,0.339692460335379,0.015,0.015,1,0.015,57625,10,284,2007.77408675799,1894,2008,-0.988569707399516,0.150764497186952,-3.41437090761529,0.297702035343812,0.0343876546079257
"9",2008-04-17,3.93604164524615,1.37017555973519,0.007,0.007,1,0.007,57815,4,108,2008.29382969035,1900,2008,0.962319203077737,-0.271922326019451,-3.98273561485019,0.519292302965447,0.0213243990425394
"10",2008-06-18,2.22287243994117,0.79880025139286,0.018,0.018,1,0.018,57877,6,170,2008.46322859745,1902,2008,0.228991508520887,-0.973428420083022,-3.69619623302631,0.486695554385947,0.0279382111556429
"11",2008-07-31,0.906139083797675,-0.0985624705957758,0.024,0.024,1,0.024,57920,7,213,2008.58071493625,1903,2008,-0.485685237294414,-0.874133771384145,-3.58923338966753,0.385641528857341,0.029751560479377
"12",2008-10-21,1.58574339664593,0.461053317339647,0.043,0.043,1,0.043,58002,10,295,2008.80475865209,1906,2009,-0.94139336051454,0.337310748093121,-3.3707296451026,0.391652186157678,0.0371038727641982
"13",2009-04-14,4.19089326256425,1.43291390036861,0.015,0.015,1,0.015,58177,4,105,2009.28367579909,1912,2009,0.977697957257649,-0.210015962189116,-4.01785916353788,0.57749957258615,0.0212562079942796
"14",2009-06-15,1.60839687374087,0.475237952331603,0.034,0.034,1,0.034,58239,6,167,2009.45353881279,1914,2009,0.287795594250696,-0.9576918585484,-3.69588226544219,0.468288668882495,0.0277024304782664
"15",2009-08-05,0.693762736032595,-0.365625255844821,0.028,0.028,1,0.028,58290,8,218,2009.59326484018,1916,2009,-0.553033046055924,-0.833159318480029,-3.39219371909897,0.396802776626746,0.0363897732920412
"16",2009-10-07,2.36728835642143,0.861745146695154,0.025,0.025,1,0.025,58353,10,281,2009.76586757991,1918,2010,-0.995034175541939,0.099533861090452,-3.18391623886076,0.40863787346177,0.0450301153499673
"17",2010-03-24,2.86000148323641,1.05082214344576,0.026,0.026,1,0.026,58521,3,84,2010.22614155251,1923,2010,0.98878496442993,0.149346222306769,-4.15657132519163,0.57363612946689,0.0184619740191367
"18",2010-04-07,6.05980512289695,1.80167764162635,0.042,0.042,1,0.042,58535,4,98,2010.26449771689,1924,2010,0.995854006229388,-0.0909659182159925,-4.41842471652583,0.524672396950015,0.0138318115559962
"19",2010-05-05,4.5023785726197,1.50460582882473,0.04,0.04,1,0.04,58563,5,126,2010.34121004566,1925,2010,0.840229702224847,-0.542230622059604,-3.83311994192047,0.554741339965906,0.0252418748090476
"20",2010-05-21,3.2564373323979,1.18063375496775,0.046,0.046,1,0.046,58579,5,142,2010.3850456621,1925,2010,0.66109662866414,-0.750300771403647,-3.70649178220722,0.52460506077395,0.0281872213512201
"21",2010-06-07,41.9089326256425,3.73549899336266,0.082,0.082,1,0.082,58596,6,159,2010.43162100457,1926,2010,0.416541638090326,-0.909116639236698,2.59140726110872,0.466796338560666,14.8850398544593
"22",2010-07-19,1.47530769580809,0.388866575363819,0.04,0.04,1,0.04,58638,7,201,2010.54668949772,1927,2010,-0.289169123097447,-0.957278025574103,-3.42327129807925,0.455119472123503,0.0361635189851389
"23",2010-08-11,0.917465822345146,-0.0861399505972187,0.039,0.039,1,0.039,58661,8,224,2010.60970319635,1928,2010,-0.635985973338904,-0.77170061663586,-3.3215438707629,0.42491894002061,0.0395074578736586
"24",2010-08-23,0.877822237428998,-0.130311168910356,0.048,0.048,1,0.048,58673,8,236,2010.64257990868,1928,2010,-0.780744231426377,-0.624850738252293,-3.28373262608415,0.422511393788023,0.0409880512719569
"25",2010-09-13,1.29124819441169,0.255609343124838,0.058,0.058,1,0.058,58694,9,257,2010.70011415525,1929,2010,-0.951277916731674,-0.308334761482787,-3.250693911441,0.421344411606513,0.0423440080276387
"26",2010-10-01,1.68202067429943,0.519995852973097,0.076,0.076,1,0.076,58712,10,275,2010.74942922374,1930,2011,-0.999993569258209,-0.00358628529656729,-3.26113608871466,0.409165786674115,0.0416927607559751
"27",2010-10-12,0.730574636311876,-0.313923881467931,0.059,0.059,1,0.059,58723,10,286,2010.77956621005,1930,2011,-0.982794324753772,0.184703316786075,-2.92988344964516,0.440318547400328,0.0588394201461963
"28",2010-11-08,0.773049905864892,-0.257411671204588,0.086,0.086,1,0.086,58750,11,313,2010.85353881279,1931,2011,-0.795748677350029,0.605626982965322,-3.02017100651376,0.43824450214511,0.0537107621707827
"29",2011-03-28,4.78554703630647,1.56560034152757,0.005,0.005,1,0.005,58890,3,88,2011.23710045662,1935,2011,0.996717228475334,0.0809615122169092,-3.55092952264899,0.417998886807832,0.0313178208269835
"30",2011-06-20,1.73582268239992,0.551481469546663,0.024,0.024,1,0.024,58974,6,172,2011.46723744292,1938,2011,0.204402437434601,-0.978886941158576,-3.38126786384772,0.4835516909775,0.0382215133602586
"31",2011-08-02,1.79528805977414,0.585165488047678,0.045,0.045,1,0.045,59017,8,215,2011.5850456621,1940,2011,-0.509288344643259,-0.860595945848299,-3.27007337048942,0.465569488655241,0.0423538524065065
"32",2011-10-18,1.66503056647823,0.509843481509079,0.074,0.074,1,0.074,59094,10,292,2011.79600456621,1942,2012,-0.958513611322094,0.285046762672861,-3.06811414272233,0.445948226186977,0.0513711148438517
"33",2012-04-09,2.11810010837707,0.750519511584929,0.037,0.037,1,0.037,59268,4,100,2012.27197176685,1948,2012,0.990485853299832,-0.137614586483062,-3.67830260373068,0.534376025341096,0.0291434895116057
