"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-01-01,7.78713275138627,53325,1,1,1996.00147996357,1753,1996,1,2.05247272427107,NA,NA,3.96082162750704,0.174907538758632,53.3191011093973,35873.5321604272,43.5336045046321,100550.721518544
"2",1996-01-02,7.64554851954289,53326,1,2,1996.00421220401,1753,1996,2,2.03412358560287,NA,NA,3.9669205510936,0.174752876231551,53.6405852839085,35433.6506557748,43.7916938786587,96783.3124942334
"3",1996-01-03,7.64554851954289,53327,1,3,1996.00694444444,1753,1996,3,2.03412358560287,NA,NA,3.96837285891434,0.174765015119396,53.7197572377228,35485.9497002081,44.3942983373651,92034.434034058
"4",1996-01-04,7.5039642876995,53328,1,4,1996.00967668488,1753,1996,4,2.01543145259072,NA,NA,3.97505851700731,0.174617621054672,54.0962872064482,35072.9228702295,44.890298851454,88902.774500638
"5",1996-01-05,7.5039642876995,53329,1,5,1996.01240892532,1753,1996,5,2.01543145259072,NA,NA,3.97652319920793,0.174634330819295,54.176713719252,35125.0667977697,45.0302146537398,88458.5587922284
"6",1996-01-06,7.36238005585611,53330,1,6,1996.01514116576,1753,1996,6,1.99638325762003,NA,NA,3.98334614070774,0.174497784619022,54.5627194620317,34707.8716612301,45.0977708071862,89343.5529844584
"7",1996-01-07,7.36238005585611,53331,1,7,1996.01787340619,1753,1996,7,1.99638325762003,7.54441692536904,NA,3.98482343300482,0.174519152329958,54.644424431618,34759.8449797606,45.6131583919725,86921.9569196846
"8",1996-01-08,7.22079582401273,53332,1,8,1996.02060564663,1753,1996,8,1.97696517176292,7.46351165002996,NA,3.99178874488324,0.174393784841788,55.0402491432674,34338.3322607705,45.7503568285773,88038.1792431308
"9",1996-01-09,7.22079582401273,53333,1,9,1996.02333788707,1753,1996,9,1.97696517176292,7.40283269352565,NA,3.99327889214827,0.174419900950226,55.1232573955851,34390.1191802129,45.8936866843445,88539.2283444246
"10",1996-01-10,7.22079582401273,53334,1,10,1996.0260701275,1753,1996,10,1.97696517176292,7.34215373702134,NA,3.99476903941331,0.174446017058663,55.2062656479029,34441.9060996553,46.2034808469881,85960.0971699063
"11",1996-01-11,7.22079582401273,53335,1,11,1996.02880236794,1753,1996,11,1.97696517176292,7.3017010993518,NA,3.99625918667846,0.174472133167103,55.2892739002276,34493.6930191021,46.136817590602,85706.2573181174
"12",1996-01-12,7.07921159216934,53336,1,12,1996.03153460838,1753,1996,12,1.95716254446674,7.24102214284749,NA,4.00339847236671,0.174367977965909,55.6979388580389,34067.3035182136,45.6149435724669,88415.7685709462
"13",1996-01-13,7.07921159216934,53337,1,13,1996.03426684882,1753,1996,13,1.95716254446674,7.20056950517796,NA,4.00490172916999,0.174398936505608,55.7822762023373,34118.887938841,44.6162121977018,96512.763348544
"14",1996-01-14,6.93762736032595,53338,1,14,1996.03699908925,1753,1996,14,1.93695983714922,7.13989054867365,NA,4.01219500488208,0.17430687234428,56.201561506845,33687.8344053731,44.461599375903,98788.6123018301
"15",1996-01-15,6.79604312848257,53339,1,15,1996.03973132969,1753,1996,15,1.91634054994649,7.07921159216934,NA,4.01963469537191,0.174222253852252,56.6304932871287,33252.1869398315,44.4545848753191,99854.3562911981
"16",1996-01-16,7.64554851954289,53340,1,16,1996.04246357013,1753,1996,16,2.03412358560287,7.13989054867365,NA,3.98725286058415,0.174922820661389,54.7489926373225,36165.83727785,44.8313902586872,96471.6455740491
"17",1996-01-17,9.6277277653503,53341,1,17,1996.04519581056,1753,1996,17,2.2646472442147,7.48373796886473,NA,3.92982905553884,0.176385024941994,51.7791801381252,43071.7694644428,45.1817376932938,92069.2429123744
"18",1996-01-18,18.6891186033271,53342,1,18,1996.047928051,1753,1996,18,2.92794146162497,9.12206979448106,NA,3.77828584383225,0.182199639424077,44.4818709153407,71826.6494506768,44.9173767879766,94262.2402705244
"19",1996-01-19,47.572301899378,53343,1,19,1996.05066029144,1753,1996,19,3.8622506990018,14.9067969812251,NA,3.56803770656535,0.192717123118435,36.1578415388257,148617.655520966,45.278418444348,91509.3739244122
"20",1996-01-20,49.5544811451854,53344,1,20,1996.05339253188,1753,1996,20,3.90307269352206,20.974692631656,NA,3.55593395051193,0.193042923321338,35.7388960222102,153016.339600716,45.8557449763361,87169.248598989
"21",1996-01-21,48.1386388267515,53345,1,21,1996.05612477231,1753,1996,21,3.87408515664881,26.8605514125739,NA,3.56451646996734,0.192453051883912,36.0335330675431,149869.892216759,46.2800200392137,84490.8740560398
"22",1996-01-22,46.7227965083176,53346,1,22,1996.05885701275,1753,1996,22,3.84423219349912,32.564373323979,NA,3.57336673089984,0.191849829728512,36.3373590777756,146688.454123826,46.580378690839,81733.3136087069
"23",1996-01-23,40.2099218435218,53347,1,23,1996.06158925319,1753,1996,23,3.6941137771998,37.216426655976,NA,3.61309623456183,0.189837057115127,37.7848914040174,131269.898611137,46.210202607107,85752.4199589146
"24",1996-01-24,44.4574487988234,53348,1,24,1996.06432149362,1753,1996,24,3.79453252494685,42.1921010893293,NA,3.58748465959661,0.190826510481195,36.8204950884431,141432.071772251,46.1194381106021,88755.9117495305
"25",1996-01-25,42.475269553016,53349,1,25,1996.06705373406,1753,1996,25,3.7489220136948,45.5901226535705,NA,3.59859091430692,0.190152025100873,37.2249688774629,136610.546731736,45.7470282368642,91650.6214002394
"26",1996-01-26,40.2099218435218,53350,1,26,1996.0697859745,1753,1996,26,3.6941137771998,44.5383540741625,NA,3.61070746453773,0.189426433931968,37.6931750380105,130951.263367808,45.7934320460775,93558.7033180644
"27",1996-01-27,40.7762587708954,53351,1,27,1996.07251821494,1753,1996,27,3.70810001917454,43.2843223064068,NA,3.60646396781379,0.189450582301335,37.5299110638467,132220.457152252,46.0704487088868,91226.4473092338
"28",1996-01-28,36.8119002792806,53352,1,28,1996.07525045537,1753,1996,28,3.60582117005413,41.6662167996252,NA,3.63004048765518,0.188209141810947,38.4383409666076,122254.995562308,46.5434803377449,85997.8134158577
"29",1996-01-29,31.1485310055451,53353,1,29,1996.07798269581,1753,1996,29,3.43876708539096,39.4413217278006,NA,3.66929455117589,0.18626415832685,39.948521572171,107510.782707342,46.8195451472591,80224.8891987159
"30",1996-01-30,26.9010040502435,53354,1,30,1996.08071493625,1753,1996,30,3.29216361119908,37.5400477573323,21.3509021619827,3.7025208905293,0.184574277696878,41.2645959929492,95909.1031242422,46.3989373414402,80842.9176094343
"31",1996-01-31,23.2198140223154,53355,1,31,1996.08344717668,1753,1996,31,3.1450059668628,34.5060999321168,21.8653248710137,3.73340957397522,0.182954371650761,42.5729816681715,85409.5723237775,45.7900431976274,85171.5469663644
