"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"1",1996-01-02,24.4738465991239,53326,1,2,1996.00443989071,1753,1996,1,3.19760506163192,NA,NA,4.49701421424849,0.152731427244082,90.8704230119306,192149.175731745,69.1687143729252,362057.42044956
"2",1996-01-03,24.2715826017234,53327,1,3,1996.00717213115,1753,1996,2,3.18930622575938,NA,NA,4.50366692160516,0.152773744550708,91.4662194524699,191810.58342117,68.7675457590314,373253.030004147
"3",1996-01-04,24.069318604323,53328,1,4,1996.00990437158,1753,1996,3,3.18093794247541,NA,NA,4.5103661384491,0.152814618868713,92.067853586827,191463.307303464,67.9968439473712,375207.285823972
"4",1996-01-05,23.8670566295544,53329,1,5,1996.01263661202,1753,1996,4,3.17249912439215,NA,NA,4.5174570195868,0.152824620201179,92.7456082269788,191251.988671315,67.6399547155011,383156.352854414
"5",1996-01-06,23.664792632154,53330,1,6,1996.01536885246,1753,1996,5,3.16398840068107,NA,NA,4.52479135025387,0.152817974558375,93.4697258272714,191111.761073088,68.0475478418052,383027.709516727
"6",1996-01-07,23.4625306573854,53331,1,7,1996.0181010929,1753,1996,6,3.15540470856645,NA,NA,4.5321871224948,0.152810596890527,94.2031763215604,190965.160437209,69.3823004623228,371320.612879001
"7",1996-01-08,23.260266659985,53332,1,8,1996.02083333333,1753,1996,7,3.14674661134058,23.867056340607,NA,4.53964536911326,0.152802450444368,94.9461043796053,190811.955415368,70.3271195274826,366909.435118974
"8",1996-01-09,23.0580026625845,53333,1,9,1996.02356557377,1753,1996,8,3.13801289628411,23.6647929211014,NA,4.54716702301038,0.152793511912637,95.6986456177706,190651.935639769,71.5729291066464,356025.625985392
"9",1996-01-10,22.855740687816,53334,1,10,1996.02629781421,1753,1996,9,3.12920231938879,23.4625297905432,NA,4.55475303980536,0.152783757216122,96.4609388528396,190484.888105414,72.9717834675404,349166.417408478
"10",1996-01-11,22.7546086891157,53335,1,11,1996.02903005464,1753,1996,10,3.12476770462181,23.2747140883707,NA,4.56022792421258,0.153016568924111,97.0111507726748,190723.746900645,72.9895318665263,351338.848936419
"11",1996-01-12,22.6534766904155,53336,1,12,1996.03176229508,1753,1996,11,3.12031333641528,23.1013455256366,NA,4.56572616196449,0.153250030929146,97.5653738308472,190960.841249462,72.70042768877,362415.995442754
"12",1996-01-13,22.5523446917153,53337,1,13,1996.03449453552,1753,1996,12,3.11583903800306,22.9424243912882,NA,4.57124793132209,0.15348414517208,98.1236371352484,191196.122723618,71.134373492248,379351.357031817
"13",1996-01-14,22.4512147156469,53338,1,14,1996.03722677596,1753,1996,13,3.1113447203257,22.7979506853256,NA,4.57679336837318,0.153718918473149,98.6859655739645,191429.550937902,71.006360115196,400588.985658042
"14",1996-01-15,22.3500827169467,53339,1,15,1996.03995901639,1753,1996,14,3.10683002203469,22.6679244077487,NA,4.5823627444861,0.153954343053822,99.2523980970904,191661.060152905,72.0372889373767,388691.721204021
"15",1996-01-16,22.2489507182465,53340,1,16,1996.04269125683,1753,1996,15,3.10229484876975,22.5523455585575,NA,4.58795620073697,0.15419042574742,99.8229603866515,191890.609302996,74.0361779714411,362870.980612213
"16",1996-01-17,60.6789565043086,53341,1,17,1996.04542349727,1753,1996,16,4.10559695763353,27.9556621037707,NA,4.15918091078227,0.20183042947018,65.5517576550335,343665.698532258,74.8814787653424,345627.421513422
"17",1996-01-18,101.131594173848,53342,1,18,1996.0481557377,1753,1996,17,4.61642258139952,39.1523743158753,NA,3.95103340146104,0.229570232000742,53.4889301995443,467373.955541781,77.2034577766004,326307.986728452
"18",1996-01-19,262.942144852004,53343,1,19,1996.05088797814,1753,1996,18,5.57193402642696,73.479326910388,NA,3.47274492858332,0.271320580545714,33.6743732289491,765021.19017889,78.3698307150361,322753.234123696
"19",1996-01-20,313.507941938928,53344,1,20,1996.05362021858,1753,1996,19,5.74782469289062,115.044412231418,NA,3.3534843059813,0.263062337278882,29.795666627939,807077.789846514,80.6892480058315,310843.940712411
"20",1996-01-21,444.97901436493,53345,1,21,1996.05635245902,1753,1996,20,6.09802712232374,175.40552646703,NA,3.04627233105185,0.221855479831487,21.8899056374868,841583.402073521,81.6339985710306,307907.703042851
"21",1996-01-22,323.621101356313,53346,1,22,1996.05908469945,1753,1996,21,5.7795733912052,218.444243415511,NA,3.33151304352099,0.261100297079599,29.0806878433297,813121.133304168,79.8581325327493,321061.940757069
"22",1996-01-23,242.715826017234,53347,1,23,1996.06181693989,1753,1996,22,5.49189131875342,249.939511315366,NA,3.53014374651863,0.274235922808732,35.5465304983744,745433.756233324,77.7154576762749,335391.078934303
"23",1996-01-24,202.263188347695,53348,1,24,1996.06454918033,1753,1996,23,5.30956976195947,270.165830150136,NA,3.63306128730415,0.269678651938468,39.4205732159297,688895.783292762,75.7596874920892,345394.662905303
