"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY","yHat","SE","ConcHat"
"1",1975-01-10,778.698534484923,6.65762398057902,0.1,0.1,1,0.1,45664,1,10,1975.02614155251,1501,1975,0.163514659883825,0.986540904374004,-1.98682238051361,0.48967052551366,0.154596965864647
"2",1975-01-11,849.94843942291,6.74517568814204,0.0883333333333333,0.0883333333333333,1,0.0883333333333333,45665,1,11,1975.02888127854,1501,1975,0.180472113370963,0.983580101616243,-1.99935569485314,0.486672996192944,0.152448203129157
"3",1975-01-12,752.512530805488,6.62341764871759,0.07875,0.07875,1,0.07875,45666,1,12,1975.03162100457,1501,1975,0.197376089076007,0.980327842847004,-1.98359653020048,0.489655504829174,0.155095337035734
"4",1975-01-13,571.471133284547,6.34821397152093,0.163333333333333,0.163333333333333,1,0.163333333333333,45667,1,13,1975.03436073059,1501,1975,0.214221577987915,0.976785091780361,-1.96734541412049,0.503413894878287,0.158716983730185
"5",1975-01-14,407.648738092959,6.01040586753921,0.107,0.107,1,0.107,45668,1,14,1975.03710045662,1501,1975,0.231003588421208,0.972952898210661,-1.94372222767992,0.519768597298403,0.163876443185821
"6",1975-01-15,303.58432768807,5.71565942260824,0.096,0.096,1,0.096,45669,1,15,1975.03984018265,1501,1975,0.247717147507555,0.968832397698756,-1.9339785833838,0.538651297273366,0.167142928494318
"7",1975-01-16,253.152024305455,5.53399019485029,0.1,0.1,1,0.1,45670,1,16,1975.04257990868,1501,1975,0.264357302655159,0.964424811238745,-1.92963267143923,0.556434164196316,0.169513419891109
"8",1975-01-17,153.250190316762,5.03207181668675,0.032,0.032,1,0.032,45671,1,17,1975.0453196347,1501,1975,0.280919123030442,0.959731444892688,-1.89863727533976,0.614275291803877,0.180871181000547
"9",1975-01-18,153.250190316762,5.03207181668675,0.051,0.051,1,0.051,45672,1,18,1975.04805936073,1501,1975,0.297397701005094,0.954753689407318,-1.90867607504038,0.617456076065371,0.179415654634004
"10",1975-01-19,130.681663760926,4.87276431821691,0.103,0.103,1,0.103,45673,1,19,1975.05079908676,1501,1975,0.313788153622578,0.949493019798531,-1.90588522457431,0.641901700889967,0.182707945398679
